sample_id	filename	coverage	total_gbp	download_url	s3_path	seq_plate_chemistry_version	library_id	instrument_model
NA19443	m84046_230627_201017_s1.hifi_reads.bc2053.bam	14.7	45.6	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_HiFi/m84046_230627_201017_s1.hifi_reads.bc2053.bam	s3://human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_HiFi/m84046_230627_201017_s1.hifi_reads.bc2053.bam	C1	PG19443.HFSS_m84046_230627_201017_s1	Revio
NA19443	m84046_230627_204123_s2.hifi_reads.bc2053.bam	16.8	52.2	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_HiFi/m84046_230627_204123_s2.hifi_reads.bc2053.bam	s3://human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_HiFi/m84046_230627_204123_s2.hifi_reads.bc2053.bam	C1	PG19443.HFSS_m84046_230627_204123_s2	Revio
NA19443	m84046_230701_000218_s4.hifi_reads.bc2053.bam	8.5	26.4	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_HiFi/m84046_230701_000218_s4.hifi_reads.bc2053.bam	s3://human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_HiFi/m84046_230701_000218_s4.hifi_reads.bc2053.bam	C1	PG19443.HFSS_m84046_230701_000218_s4	Revio
NA19443	m84046_230712_231732_s2.hifi_reads.bc2053.bam	4.5	13.9	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_HiFi/m84046_230712_231732_s2.hifi_reads.bc2053.bam	s3://human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_HiFi/m84046_230712_231732_s2.hifi_reads.bc2053.bam	C1	PG19443.HFSS_m84046_230712_231732_s2	Revio
NA19468	m84091_231208_194716_s4.hifi_reads.bc1008.bam	13.3	41.1	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19468/raw_data/PacBio_HiFi/m84091_231208_194716_s4.hifi_reads.bc1008.bam	s3://human-pangenomics/working/HPRC/NA19468/raw_data/PacBio_HiFi/m84091_231208_194716_s4.hifi_reads.bc1008.bam	C1	NA19468_PB2_m84091_231208_194716_s4.hifi_reads.bc1008.bam	Revio
NA19468	m84091_231211_215746_s3.hifi_reads.bc1008.bam	6.5	20.1	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19468/raw_data/PacBio_HiFi/m84091_231211_215746_s3.hifi_reads.bc1008.bam	s3://human-pangenomics/working/HPRC/NA19468/raw_data/PacBio_HiFi/m84091_231211_215746_s3.hifi_reads.bc1008.bam	C1	NA19468_PB2_m84091_231211_215746_s3.hifi_reads.bc1008.bam	Revio
NA19682	m84046_230428_231421_s3.hifi_reads.bc2090.bam	15.5	48.1	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19682/raw_data/PacBio_HiFi/m84046_230428_231421_s3.hifi_reads.bc2090.bam	s3://human-pangenomics/working/HPRC/NA19682/raw_data/PacBio_HiFi/m84046_230428_231421_s3.hifi_reads.bc2090.bam	C1	PG19682.HFSS_m84046_230428_231421_s3	Revio
NA19682	m84046_230504_195327_s1.hifi_reads.bc2090.bam	17.1	52.9	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19682/raw_data/PacBio_HiFi/m84046_230504_195327_s1.hifi_reads.bc2090.bam	s3://human-pangenomics/working/HPRC/NA19682/raw_data/PacBio_HiFi/m84046_230504_195327_s1.hifi_reads.bc2090.bam	C1	PG19682.HFSS_m84046_230504_195327_s1	Revio
NA19682	m84046_230504_202347_s2.hifi_reads.bc2090.bam	17.4	53.8	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19682/raw_data/PacBio_HiFi/m84046_230504_202347_s2.hifi_reads.bc2090.bam	s3://human-pangenomics/working/HPRC/NA19682/raw_data/PacBio_HiFi/m84046_230504_202347_s2.hifi_reads.bc2090.bam	C1	PG19682.HFSS_m84046_230504_202347_s2	Revio
NA19682	m84046_230508_193709_s3.hifi_reads.bc2090.bam	12.6	39.1	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19682/raw_data/PacBio_HiFi/m84046_230508_193709_s3.hifi_reads.bc2090.bam	s3://human-pangenomics/working/HPRC/NA19682/raw_data/PacBio_HiFi/m84046_230508_193709_s3.hifi_reads.bc2090.bam	C1	PG19682.HFSS_m84046_230508_193709_s3	Revio
NA19700	m84046_230428_224315_s2.hifi_reads.bc2091.bam	13.9	43.1	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi/m84046_230428_224315_s2.hifi_reads.bc2091.bam	s3://human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi/m84046_230428_224315_s2.hifi_reads.bc2091.bam	C1	PG19700.HFSS_m84046_230428_224315_s2	Revio
NA19700	m84046_230502_203455_s3.hifi_reads.bc2091.bam	16.0	49.6	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi/m84046_230502_203455_s3.hifi_reads.bc2091.bam	s3://human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi/m84046_230502_203455_s3.hifi_reads.bc2091.bam	C1	PG19700.HFSS_m84046_230502_203455_s3	Revio
NA19700	m84046_230502_210601_s4.hifi_reads.bc2091.bam	14.6	45.3	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi/m84046_230502_210601_s4.hifi_reads.bc2091.bam	s3://human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi/m84046_230502_210601_s4.hifi_reads.bc2091.bam	C1	PG19700.HFSS_m84046_230502_210601_s4	Revio
NA19700	m84046_230508_200815_s4.hifi_reads.bc2091.bam	16.1	49.9	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi/m84046_230508_200815_s4.hifi_reads.bc2091.bam	s3://human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi/m84046_230508_200815_s4.hifi_reads.bc2091.bam	C1	PG19700.HFSS_m84046_230508_200815_s4	Revio
NA19776	m84046_230513_215634_s1.hifi_reads.bc2014.bam	20.8	64.6	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19776/raw_data/PacBio_HiFi/m84046_230513_215634_s1.hifi_reads.bc2014.bam	s3://human-pangenomics/working/HPRC/NA19776/raw_data/PacBio_HiFi/m84046_230513_215634_s1.hifi_reads.bc2014.bam	C1	PG19776.HFSS_m84046_230513_215634_s1	Revio
NA19776	m84046_230516_205603_s2.hifi_reads.bc2014.bam	20.8	64.4	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19776/raw_data/PacBio_HiFi/m84046_230516_205603_s2.hifi_reads.bc2014.bam	s3://human-pangenomics/working/HPRC/NA19776/raw_data/PacBio_HiFi/m84046_230516_205603_s2.hifi_reads.bc2014.bam	C1	PG19776.HFSS_m84046_230516_205603_s2	Revio
NA19776	m84046_230516_212709_s3.hifi_reads.bc2014.bam	20.8	64.6	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19776/raw_data/PacBio_HiFi/m84046_230516_212709_s3.hifi_reads.bc2014.bam	s3://human-pangenomics/working/HPRC/NA19776/raw_data/PacBio_HiFi/m84046_230516_212709_s3.hifi_reads.bc2014.bam	C1	PG19776.HFSS_m84046_230516_212709_s3	Revio
NA19835	m84091_230718_164204_s3.hifi_reads.bc1001.bam	29.1	90.1	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19835/raw_data/PacBio_HiFi/m84091_230718_164204_s3.hifi_reads.bc1001.bam	s3://human-pangenomics/working/HPRC/NA19835/raw_data/PacBio_HiFi/m84091_230718_164204_s3.hifi_reads.bc1001.bam	C1	NA19835_PB1_m84091_230718_164204_s3	Revio
NA19835	m84091_230724_160010_s2.hifi_reads.bc1001.bam	30.8	95.5	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19835/raw_data/PacBio_HiFi/m84091_230724_160010_s2.hifi_reads.bc1001.bam	s3://human-pangenomics/working/HPRC/NA19835/raw_data/PacBio_HiFi/m84091_230724_160010_s2.hifi_reads.bc1001.bam	C1	NA19835_PB1_m84091_230724_160010_s2	Revio
NA19835	m84091_230731_133332_s2.hifi_reads.bc1001.bam	2.5	7.8	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19835/raw_data/PacBio_HiFi/m84091_230731_133332_s2.hifi_reads.bc1001.bam	s3://human-pangenomics/working/HPRC/NA19835/raw_data/PacBio_HiFi/m84091_230731_133332_s2.hifi_reads.bc1001.bam	C1	NA19835_PB1_m84091_230731_133332_s2	Revio
NA19909	m84081_230523_180945_s1.hifi_reads.bc2005.bam	31.1	96.3	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_HiFi/m84081_230523_180945_s1.hifi_reads.bc2005.bam	s3://human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_HiFi/m84081_230523_180945_s1.hifi_reads.bc2005.bam	C1	NA19909_lib1_m84081_230523_180945_s1_m84081_230523_180945_s1	Revio
NA19909	m84081_230525_172954_s3.hifi_reads.bc2005.bam	32.9	101.9	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_HiFi/m84081_230525_172954_s3.hifi_reads.bc2005.bam	s3://human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_HiFi/m84081_230525_172954_s3.hifi_reads.bc2005.bam	C1	NA19909_lib1_m84081_230525_172954_s3_m84081_230525_172954_s3	Revio
NA19909	m84081_230609_194256_s2.hifi_reads.bc2001.bam	24.2	75.1	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_HiFi/m84081_230609_194256_s2.hifi_reads.bc2001.bam	s3://human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_HiFi/m84081_230609_194256_s2.hifi_reads.bc2001.bam	C1	NA19909_lib1_m84081_230609_194256_s2_m84081_230609_194256_s2	Revio
NA19909	m84081_230728_194836_s2.hifi_reads.bc2029.bam	31.4	97.3	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_HiFi/m84081_230728_194836_s2.hifi_reads.bc2029.bam	s3://human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_HiFi/m84081_230728_194836_s2.hifi_reads.bc2029.bam	C1	NA19909_lib1_m84081_230728_194836_s2_m84081_230728_194836_s2	Revio
NA19909	m84081_230728_201942_s3.hifi_reads.bc2029.bam	32.1	99.5	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_HiFi/m84081_230728_201942_s3.hifi_reads.bc2029.bam	s3://human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_HiFi/m84081_230728_201942_s3.hifi_reads.bc2029.bam	C1	NA19909_lib1_m84081_230728_201942_s3_m84081_230728_201942_s3	Revio
NA19909	m84081_231207_200206_s1.hifi_reads.bc2008.bam	38.1	118.0	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_HiFi/m84081_231207_200206_s1.hifi_reads.bc2008.bam	s3://human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_HiFi/m84081_231207_200206_s1.hifi_reads.bc2008.bam	C1	NA19909_lib1_m84081_231207_200206_s1_m84081_231207_200206_s1	Revio
NA20282	m84081_230516_191559_s1.hifi_reads.bc2004.bam	35.8	110.9	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA20282/raw_data/PacBio_HiFi/m84081_230516_191559_s1.hifi_reads.bc2004.bam	s3://human-pangenomics/working/HPRC/NA20282/raw_data/PacBio_HiFi/m84081_230516_191559_s1.hifi_reads.bc2004.bam	C1	NA20282_lib1_m84081_230516_191559_s1_m84081_230516_191559_s1	Revio
NA20282	m84081_230519_180923_s3.hifi_reads.bc2004.bam	34.0	105.5	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA20282/raw_data/PacBio_HiFi/m84081_230519_180923_s3.hifi_reads.bc2004.bam	s3://human-pangenomics/working/HPRC/NA20282/raw_data/PacBio_HiFi/m84081_230519_180923_s3.hifi_reads.bc2004.bam	C1	NA20282_lib1_m84081_230519_180923_s3_m84081_230519_180923_s3	Revio
NA20346	m84081_230523_184006_s2.hifi_reads.bc2006.bam	28.2	87.5	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA20346/raw_data/PacBio_HiFi/m84081_230523_184006_s2.hifi_reads.bc2006.bam	s3://human-pangenomics/working/HPRC/NA20346/raw_data/PacBio_HiFi/m84081_230523_184006_s2.hifi_reads.bc2006.bam	C1	NA20346_lib1_m84081_230523_184006_s2_m84081_230523_184006_s2	Revio
NA20346	m84081_230525_180017_s4.hifi_reads.bc2006.bam	31.9	98.9	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA20346/raw_data/PacBio_HiFi/m84081_230525_180017_s4.hifi_reads.bc2006.bam	s3://human-pangenomics/working/HPRC/NA20346/raw_data/PacBio_HiFi/m84081_230525_180017_s4.hifi_reads.bc2006.bam	C1	NA20346_lib1_m84081_230525_180017_s4_m84081_230525_180017_s4	Revio
NA20752	m84046_230517_211630_s4.hifi_reads.bc2052.bam	21.3	66.1	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA20752/raw_data/PacBio_HiFi/m84046_230517_211630_s4.hifi_reads.bc2052.bam	s3://human-pangenomics/working/HPRC/NA20752/raw_data/PacBio_HiFi/m84046_230517_211630_s4.hifi_reads.bc2052.bam	C1	PG20752.HFSS_m84046_230517_211630_s4	Revio
NA20799	m84091_231208_204928_s2.hifi_reads.bc1018.bam	12.1	37.5	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/m84091_231208_204928_s2.hifi_reads.bc1018.bam	s3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/m84091_231208_204928_s2.hifi_reads.bc1018.bam	C1	NA20799_PB2_m84091_231208_204928_s2.hifi_reads.bc1018.bam	Revio
NA20799	m84091_231211_215746_s3.hifi_reads.bc1018.bam	9.1	28.3	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/m84091_231211_215746_s3.hifi_reads.bc1018.bam	s3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/m84091_231211_215746_s3.hifi_reads.bc1018.bam	C1	NA20799_PB2_m84091_231211_215746_s3.hifi_reads.bc1018.bam	Revio
NA20805	m84081_230728_191731_s1.hifi_reads.bc2027.bam	14.6	45.4	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi/m84081_230728_191731_s1.hifi_reads.bc2027.bam	s3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi/m84081_230728_191731_s1.hifi_reads.bc2027.bam	C1	NA20805_lib1	Revio
NA20809	m84081_230715_203436_s1.hifi_reads.bc2022.bam	28.1	87.1	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA20809/raw_data/PacBio_HiFi/m84081_230715_203436_s1.hifi_reads.bc2022.bam	s3://human-pangenomics/working/HPRC/NA20809/raw_data/PacBio_HiFi/m84081_230715_203436_s1.hifi_reads.bc2022.bam	C1	NA20809_lib1_m84081_230715_203436_s1_m84081_230715_203436_s1	Revio
NA20809	m84081_230715_210542_s2.hifi_reads.bc2022.bam	27.5	85.4	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA20809/raw_data/PacBio_HiFi/m84081_230715_210542_s2.hifi_reads.bc2022.bam	s3://human-pangenomics/working/HPRC/NA20809/raw_data/PacBio_HiFi/m84081_230715_210542_s2.hifi_reads.bc2022.bam	C1	NA20809_lib1_m84081_230715_210542_s2_m84081_230715_210542_s2	Revio
NA20809	m84081_230728_191731_s1.hifi_reads.bc2022.bam	3.5	11.0	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA20809/raw_data/PacBio_HiFi/m84081_230728_191731_s1.hifi_reads.bc2022.bam	s3://human-pangenomics/working/HPRC/NA20809/raw_data/PacBio_HiFi/m84081_230728_191731_s1.hifi_reads.bc2022.bam	C1	NA20809_lib1_m84081_230728_191731_s1_m84081_230728_191731_s1	Revio
NA20850	m84046_230721_175304_s3.hifi_reads.bc2092.bam	21.4	66.2	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA20850/raw_data/PacBio_HiFi/m84046_230721_175304_s3.hifi_reads.bc2092.bam	s3://human-pangenomics/working/HPRC/NA20850/raw_data/PacBio_HiFi/m84046_230721_175304_s3.hifi_reads.bc2092.bam	C1	PG20850.HFSS_m84046_230721_175304_s3	Revio
NA20850	m84046_230721_182333_s4.hifi_reads.bc2092.bam	20.4	63.3	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA20850/raw_data/PacBio_HiFi/m84046_230721_182333_s4.hifi_reads.bc2092.bam	s3://human-pangenomics/working/HPRC/NA20850/raw_data/PacBio_HiFi/m84046_230721_182333_s4.hifi_reads.bc2092.bam	C1	PG20850.HFSS_m84046_230721_182333_s4	Revio
NA20850	m84046_230721_185439_s1.hifi_reads.bc2092.bam	18.8	58.4	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA20850/raw_data/PacBio_HiFi/m84046_230721_185439_s1.hifi_reads.bc2092.bam	s3://human-pangenomics/working/HPRC/NA20850/raw_data/PacBio_HiFi/m84046_230721_185439_s1.hifi_reads.bc2092.bam	C1	PG20850.HFSS_m84046_230721_185439_s1	Revio
NA20870	m84091_230703_175432_s4.hifi_reads.bc1010.bam	35.7	110.6	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA20870/raw_data/PacBio_HiFi/m84091_230703_175432_s4.hifi_reads.bc1010.bam	s3://human-pangenomics/working/HPRC/NA20870/raw_data/PacBio_HiFi/m84091_230703_175432_s4.hifi_reads.bc1010.bam	C1	NA20870_PB1_m84091_230703_175432_s4	Revio
NA20870	m84091_230707_172800_s2.hifi_reads.bc1010.bam	34.6	107.2	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA20870/raw_data/PacBio_HiFi/m84091_230707_172800_s2.hifi_reads.bc1010.bam	s3://human-pangenomics/working/HPRC/NA20870/raw_data/PacBio_HiFi/m84091_230707_172800_s2.hifi_reads.bc1010.bam	C1	NA20870_PB1_m84091_230707_172800_s2	Revio
NA20905	m84046_230522_234602_s2.hifi_reads.bc2060.bam	7.1	21.9	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA20905/raw_data/PacBio_HiFi/m84046_230522_234602_s2.hifi_reads.bc2060.bam	s3://human-pangenomics/working/HPRC/NA20905/raw_data/PacBio_HiFi/m84046_230522_234602_s2.hifi_reads.bc2060.bam	C1	PG20905.HFSS_m84046_230522_234602_s2	Revio
NA20905	m84046_230623_210640_s1.hifi_reads.bc2060.bam	5.2	16.0	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA20905/raw_data/PacBio_HiFi/m84046_230623_210640_s1.hifi_reads.bc2060.bam	s3://human-pangenomics/working/HPRC/NA20905/raw_data/PacBio_HiFi/m84046_230623_210640_s1.hifi_reads.bc2060.bam	C1	PG20905.HFSS_m84046_230623_210640_s1	Revio
NA21093	m84046_230428_231421_s3.hifi_reads.bc2094.bam	19.4	60.3	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230428_231421_s3.hifi_reads.bc2094.bam	s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230428_231421_s3.hifi_reads.bc2094.bam	C1	PG21093.HFSS_m84046_230428_231421_s3	Revio
NA21093	m84046_230504_195327_s1.hifi_reads.bc2094.bam	17.1	53.2	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230504_195327_s1.hifi_reads.bc2094.bam	s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230504_195327_s1.hifi_reads.bc2094.bam	C1	PG21093.HFSS_m84046_230504_195327_s1	Revio
NA21093	m84046_230504_202347_s2.hifi_reads.bc2094.bam	17.5	54.1	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230504_202347_s2.hifi_reads.bc2094.bam	s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230504_202347_s2.hifi_reads.bc2094.bam	C1	PG21093.HFSS_m84046_230504_202347_s2	Revio
NA21093	m84046_230508_193709_s3.hifi_reads.bc2094.bam	8.5	26.4	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230508_193709_s3.hifi_reads.bc2094.bam	s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230508_193709_s3.hifi_reads.bc2094.bam	C1	PG21093.HFSS_m84046_230508_193709_s3	Revio
NA21102	m84081_230715_213648_s3.hifi_reads.bc2023.bam	28.6	88.6	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA21102/raw_data/PacBio_HiFi/m84081_230715_213648_s3.hifi_reads.bc2023.bam	s3://human-pangenomics/working/HPRC/NA21102/raw_data/PacBio_HiFi/m84081_230715_213648_s3.hifi_reads.bc2023.bam	C1	NA21102_lib1_m84081_230715_213648_s3_m84081_230715_213648_s3	Revio
NA21102	m84081_230715_220754_s4.hifi_reads.bc2023.bam	29.1	90.1	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA21102/raw_data/PacBio_HiFi/m84081_230715_220754_s4.hifi_reads.bc2023.bam	s3://human-pangenomics/working/HPRC/NA21102/raw_data/PacBio_HiFi/m84081_230715_220754_s4.hifi_reads.bc2023.bam	C1	NA21102_lib1_m84081_230715_220754_s4_m84081_230715_220754_s4	Revio
NA21102	m84081_230728_191731_s1.hifi_reads.bc2023.bam	4.6	14.4	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA21102/raw_data/PacBio_HiFi/m84081_230728_191731_s1.hifi_reads.bc2023.bam	s3://human-pangenomics/working/HPRC/NA21102/raw_data/PacBio_HiFi/m84081_230728_191731_s1.hifi_reads.bc2023.bam	C1	NA21102_lib1_m84081_230728_191731_s1_m84081_230728_191731_s1	Revio
NA21106	m84046_230501_151821_s4.hifi_reads.bc2089.bam	20.3	63.0	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA21106/raw_data/PacBio_HiFi/m84046_230501_151821_s4.hifi_reads.bc2089.bam	s3://human-pangenomics/working/HPRC/NA21106/raw_data/PacBio_HiFi/m84046_230501_151821_s4.hifi_reads.bc2089.bam	C1	PG21106.HFSS_m84046_230501_151821_s4	Revio
NA21106	m84046_230504_205453_s3.hifi_reads.bc2089.bam	19.1	59.2	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA21106/raw_data/PacBio_HiFi/m84046_230504_205453_s3.hifi_reads.bc2089.bam	s3://human-pangenomics/working/HPRC/NA21106/raw_data/PacBio_HiFi/m84046_230504_205453_s3.hifi_reads.bc2089.bam	C1	PG21106.HFSS_m84046_230504_205453_s3	Revio
NA21106	m84046_230504_212559_s4.hifi_reads.bc2089.bam	19.0	58.7	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA21106/raw_data/PacBio_HiFi/m84046_230504_212559_s4.hifi_reads.bc2089.bam	s3://human-pangenomics/working/HPRC/NA21106/raw_data/PacBio_HiFi/m84046_230504_212559_s4.hifi_reads.bc2089.bam	C1	PG21106.HFSS_m84046_230504_212559_s4	Revio
NA21106	m84046_230508_200815_s4.hifi_reads.bc2089.bam	4.6	14.3	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA21106/raw_data/PacBio_HiFi/m84046_230508_200815_s4.hifi_reads.bc2089.bam	s3://human-pangenomics/working/HPRC/NA21106/raw_data/PacBio_HiFi/m84046_230508_200815_s4.hifi_reads.bc2089.bam	C1	PG21106.HFSS_m84046_230508_200815_s4	Revio
NA21110	m84091_230710_165908_s1.hifi_reads.bc1011.bam	28.8	89.3	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA21110/raw_data/PacBio_HiFi/m84091_230710_165908_s1.hifi_reads.bc1011.bam	s3://human-pangenomics/working/HPRC/NA21110/raw_data/PacBio_HiFi/m84091_230710_165908_s1.hifi_reads.bc1011.bam	C1	NA21110_PB1_m84091_230710_165908_s1	Revio
NA21110	m84091_230714_133843_s2.hifi_reads.bc1011.bam	28.5	88.3	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA21110/raw_data/PacBio_HiFi/m84091_230714_133843_s2.hifi_reads.bc1011.bam	s3://human-pangenomics/working/HPRC/NA21110/raw_data/PacBio_HiFi/m84091_230714_133843_s2.hifi_reads.bc1011.bam	C1	NA21110_PB1_m84091_230714_133843_s2	Revio
NA21110	m84091_230719_165228_s3.hifi_reads.bc1011.bam	4.6	14.4	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA21110/raw_data/PacBio_HiFi/m84091_230719_165228_s3.hifi_reads.bc1011.bam	s3://human-pangenomics/working/HPRC/NA21110/raw_data/PacBio_HiFi/m84091_230719_165228_s3.hifi_reads.bc1011.bam	C1	NA21110_PB1_m84091_230719_165228_s3	Revio
NA21144	m84081_230629_184915_s1.hifi_reads.bc2018.bam	36.1	111.8	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA21144/raw_data/PacBio_HiFi/m84081_230629_184915_s1.hifi_reads.bc2018.bam	s3://human-pangenomics/working/HPRC/NA21144/raw_data/PacBio_HiFi/m84081_230629_184915_s1.hifi_reads.bc2018.bam	C1	NA21144_lib1_m84081_230629_184915_s1_m84081_230629_184915_s1	Revio
NA21144	m84081_230629_192021_s2.hifi_reads.bc2018.bam	41.3	128.2	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA21144/raw_data/PacBio_HiFi/m84081_230629_192021_s2.hifi_reads.bc2018.bam	s3://human-pangenomics/working/HPRC/NA21144/raw_data/PacBio_HiFi/m84081_230629_192021_s2.hifi_reads.bc2018.bam	C1	NA21144_lib1_m84081_230629_192021_s2_m84081_230629_192021_s2	Revio
